,qos value,time slice id,user id,service id,user ip add,user country,user as,service wsdl add,service provider,service ip add,service country,service as
22211,4.478,3.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22212,0.581,4.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22213,0.561,5.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22214,0.557,6.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22215,0.557,7.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22216,0.569,8.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22217,0.561,9.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22218,0.561,10.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22219,0.558,11.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22220,0.565,12.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22221,0.575,13.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22222,0.559,14.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22223,0.562,15.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22224,0.56,16.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22225,0.56,17.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22226,0.565,18.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22227,0.564,19.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22228,0.585,20.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22229,0.56,21.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22230,0.563,22.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22231,0.596,23.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22232,0.557,24.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22233,0.569,25.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22234,0.559,26.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22235,0.554,27.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22236,0.558,28.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22237,0.574,29.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22238,0.557,30.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22239,0.555,31.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22240,0.558,32.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22241,0.581,33.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22242,0.556,34.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22243,0.556,35.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22244,0.563,36.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22245,0.557,37.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22246,0.558,38.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22247,0.555,39.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22248,0.595,40.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22249,0.563,41.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22250,0.555,42.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22251,0.558,43.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22252,0.563,44.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22253,0.561,45.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22254,0.556,46.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22255,0.616,47.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22256,0.557,48.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22257,0.558,49.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22258,0.569,50.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22259,0.586,51.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22260,0.558,52.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22261,0.558,53.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22262,0.557,54.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22263,0.562,55.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22264,0.559,56.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22265,0.557,57.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22266,0.576,58.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22267,0.562,59.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22268,0.568,60.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22269,0.567,61.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22270,0.613,62.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22271,0.589,63.0,7.0,34.0,7,29,15,5306,2246,27,1,992
22272,0.504,0.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22273,0.506,1.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22274,0.52,2.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22275,0.553,3.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22276,0.566,4.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22277,0.521,5.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22278,0.513,6.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22279,0.515,7.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22280,0.509,8.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22281,0.507,9.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22282,0.502,10.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22283,0.528,11.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22284,0.539,12.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22285,0.504,13.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22286,0.506,14.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22287,0.503,15.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22288,0.509,16.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22289,0.522,17.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22290,0.517,18.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22291,0.511,19.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22292,0.504,20.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22293,0.508,21.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22294,2.41,22.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22295,0.514,23.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22296,0.502,24.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22297,0.502,25.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22298,0.507,26.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22299,0.503,27.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22300,0.504,28.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22301,0.503,29.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22302,0.5,30.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22303,0.521,31.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22304,0.5,32.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22305,0.501,33.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22306,0.502,34.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22307,0.499,35.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22308,0.5,36.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22309,0.679,37.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22310,0.502,38.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22311,0.504,39.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22312,0.5,40.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22313,0.499,41.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22314,0.502,42.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22315,0.502,43.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22316,0.5,44.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22317,0.5,45.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22318,0.499,46.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22319,0.505,47.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22320,0.517,48.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22321,0.5,49.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22322,0.501,50.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22323,0.528,51.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22324,0.505,52.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22325,0.543,53.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22326,0.505,54.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22327,0.5,55.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22328,0.5,56.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22329,0.567,57.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22330,0.548,58.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22331,0.509,59.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22332,0.552,60.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22333,0.559,61.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22334,0.509,62.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22335,0.51,63.0,8.0,34.0,8,29,133,5306,2246,27,1,992
22336,0.445,0.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22337,0.432,1.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22338,0.418,2.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22339,0.442,3.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22340,0.432,4.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22341,0.425,5.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22342,0.439,6.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22343,0.419,7.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22344,0.418,8.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22345,0.416,9.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22346,0.441,10.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22347,0.476,11.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22348,0.433,12.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22349,0.415,13.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22350,0.417,14.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22351,0.435,15.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22352,0.413,16.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22353,0.437,17.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22354,0.459,18.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22355,0.424,19.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22356,0.42,20.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22357,0.422,21.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22358,0.42,22.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22359,0.417,23.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22360,0.436,24.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22361,0.427,25.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22362,0.426,26.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22363,0.42,27.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22364,0.418,28.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22365,0.415,29.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22366,0.412,30.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22367,0.415,31.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22368,0.413,32.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22369,0.422,33.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22370,0.427,34.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22371,0.415,35.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22372,0.422,36.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22373,0.419,37.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22374,0.413,38.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22375,0.419,39.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22376,0.414,40.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22377,0.418,41.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22378,0.429,42.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22379,0.429,43.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22380,0.429,44.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22381,0.42,45.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22382,0.412,46.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22383,0.445,47.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22384,0.42,48.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22385,0.414,49.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22386,0.412,50.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22387,0.413,51.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22388,0.437,52.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22389,0.414,53.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22390,0.413,54.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22391,0.415,55.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22392,0.416,56.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22393,0.488,57.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22394,0.442,58.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22395,0.503,59.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22396,0.418,60.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22397,0.439,61.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22398,0.428,62.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22399,0.418,63.0,9.0,34.0,9,29,133,5306,2246,27,1,992
22400,0.696,0.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22401,0.717,1.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22402,0.696,2.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22403,0.69,3.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22404,0.672,4.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22405,0.726,5.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22406,0.67,6.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22407,0.686,7.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22408,0.708,8.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22409,0.648,9.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22410,0.68,10.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22411,0.684,11.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22412,0.683,12.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22413,0.667,13.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22414,0.687,14.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22415,2.628,15.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22416,0.692,16.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22417,0.675,17.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22418,0.663,18.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22419,0.68,19.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22420,0.686,20.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22421,0.681,21.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22422,0.695,22.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22423,0.684,23.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22424,0.683,24.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22425,0.681,25.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22426,0.682,26.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22427,0.674,27.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22428,0.687,28.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22429,0.678,29.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22430,0.691,30.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22431,0.683,31.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22432,0.681,32.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22433,0.684,33.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22434,0.692,34.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22435,0.689,35.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22436,0.67,36.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22437,0.7,37.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22438,0.715,38.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22439,0.675,39.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22440,0.666,40.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22441,0.669,41.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22442,0.657,42.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22443,0.668,43.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22444,0.664,44.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22445,0.674,45.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22446,0.678,46.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22447,0.679,47.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22448,0.673,48.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22449,0.655,49.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22450,0.685,50.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22451,0.687,51.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22452,0.677,52.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22453,0.676,53.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22454,0.679,54.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22455,0.781,55.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22456,0.69,56.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22457,0.671,57.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22458,0.723,58.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22459,0.703,59.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22460,0.692,60.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22461,0.737,61.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22462,0.732,62.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22463,0.698,63.0,0.0,35.0,0,29,115,5307,2246,27,1,992
22464,0.504,0.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22465,0.507,1.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22466,0.502,2.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22467,0.499,3.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22468,0.506,4.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22469,0.509,5.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22470,0.494,6.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22471,0.496,7.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22472,0.505,8.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22473,0.504,9.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22474,0.496,10.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22475,0.496,11.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22476,0.502,12.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22477,0.495,13.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22478,0.494,14.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22479,0.494,15.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22480,0.497,16.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22481,0.498,17.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22482,0.498,18.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22483,0.53,19.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22484,0.5,20.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22485,0.517,21.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22486,0.5,22.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22487,0.537,23.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22488,0.494,24.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22489,0.496,25.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22490,0.496,26.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22491,0.496,27.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22492,0.559,28.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22493,0.498,29.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22494,0.518,30.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22495,0.497,31.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22496,0.495,32.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22497,0.493,33.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22498,0.495,34.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22499,0.494,35.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22500,0.58,36.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22501,0.497,37.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22502,2.407,38.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22503,0.494,39.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22504,0.496,40.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22505,0.496,41.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22506,0.495,42.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22507,0.495,43.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22508,0.495,44.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22509,0.494,45.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22510,0.496,46.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22511,0.495,47.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22512,0.506,48.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22513,0.495,49.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22514,0.494,50.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22515,0.506,51.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22516,0.494,52.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22517,0.495,53.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22518,0.499,54.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22519,1.524,55.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22520,0.51,56.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22521,0.536,57.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22522,0.534,58.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22523,0.575,59.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22524,0.5,60.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22525,0.498,61.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22526,0.52,62.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22527,0.505,63.0,1.0,35.0,1,29,115,5307,2246,27,1,992
22528,0.498,0.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22529,0.501,1.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22530,0.497,2.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22531,0.511,3.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22532,0.54,4.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22533,0.496,5.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22534,0.503,6.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22535,0.501,7.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22536,0.501,8.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22537,0.508,9.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22538,0.505,10.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22539,0.5,11.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22540,2.613,12.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22541,0.52,13.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22542,0.498,14.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22543,0.498,15.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22544,0.496,16.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22545,0.497,17.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22546,0.503,18.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22547,0.508,19.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22548,0.498,20.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22549,0.502,21.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22550,0.502,22.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22551,0.508,23.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22552,0.496,24.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22553,0.5,25.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22554,0.494,26.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22555,0.5,27.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22556,0.55,28.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22557,0.497,29.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22558,0.517,30.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22559,0.495,31.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22560,0.506,32.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22561,0.5,33.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22562,0.506,34.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22563,0.493,35.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22564,0.494,36.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22565,0.496,37.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22566,0.497,38.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22567,0.497,39.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22568,0.493,40.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22569,0.495,41.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22570,0.493,42.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22571,0.495,43.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22572,0.597,44.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22573,0.509,45.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22574,0.508,46.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22575,0.496,47.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22576,0.5,48.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22577,0.496,49.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22578,0.494,50.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22579,0.504,51.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22580,0.497,52.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22581,0.512,53.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22582,0.497,54.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22583,0.499,55.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22584,0.497,56.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22585,0.525,57.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22586,0.499,58.0,2.0,35.0,2,15,94,5307,2246,27,1,992
22587,0.514,59.0,2.0,35.0,2,15,94,5307,2246,27,1,992
