,time slice id,user id,service id,user ip add,user ip no,service wsdl add,user as,qos value
10665,41.0,14.0,8.0,14,36,43,11,0.739
10666,42.0,14.0,8.0,14,36,43,11,0.865
10667,43.0,14.0,8.0,14,36,43,11,0.733
10668,44.0,14.0,8.0,14,36,43,11,0.731
10669,45.0,14.0,8.0,14,36,43,11,0.975
10670,46.0,14.0,8.0,14,36,43,11,0.719
10671,47.0,14.0,8.0,14,36,43,11,0.721
10672,48.0,14.0,8.0,14,36,43,11,0.721
10673,49.0,14.0,8.0,14,36,43,11,0.732
10674,50.0,14.0,8.0,14,36,43,11,0.944
10675,51.0,14.0,8.0,14,36,43,11,1.102
10676,52.0,14.0,8.0,14,36,43,11,0.725
10677,53.0,14.0,8.0,14,36,43,11,0.726
10678,54.0,14.0,8.0,14,36,43,11,0.741
10679,55.0,14.0,8.0,14,36,43,11,0.751
10680,56.0,14.0,8.0,14,36,43,11,1.313
10681,57.0,14.0,8.0,14,36,43,11,2.451
10682,58.0,14.0,8.0,14,36,43,11,1.224
10683,59.0,14.0,8.0,14,36,43,11,0.72
10684,60.0,14.0,8.0,14,36,43,11,0.722
10685,61.0,14.0,8.0,14,36,43,11,0.72
10686,62.0,14.0,8.0,14,36,43,11,0.734
10687,63.0,14.0,8.0,14,36,43,11,0.725
10688,0.0,15.0,8.0,15,37,43,22,1.316
10689,1.0,15.0,8.0,15,37,43,22,0.722
10690,2.0,15.0,8.0,15,37,43,22,0.721
10691,3.0,15.0,8.0,15,37,43,22,0.718
10692,4.0,15.0,8.0,15,37,43,22,0.751
10693,5.0,15.0,8.0,15,37,43,22,0.73
10694,6.0,15.0,8.0,15,37,43,22,0.718
10695,7.0,15.0,8.0,15,37,43,22,0.718
10696,8.0,15.0,8.0,15,37,43,22,0.809
10697,9.0,15.0,8.0,15,37,43,22,0.718
10698,10.0,15.0,8.0,15,37,43,22,0.719
10699,11.0,15.0,8.0,15,37,43,22,0.716
10700,12.0,15.0,8.0,15,37,43,22,0.722
10701,13.0,15.0,8.0,15,37,43,22,0.725
10702,14.0,15.0,8.0,15,37,43,22,0.8
10703,15.0,15.0,8.0,15,37,43,22,0.726
10704,16.0,15.0,8.0,15,37,43,22,0.74
10705,17.0,15.0,8.0,15,37,43,22,0.928
10706,18.0,15.0,8.0,15,37,43,22,0.87
10707,19.0,15.0,8.0,15,37,43,22,0.72
10708,20.0,15.0,8.0,15,37,43,22,0.736
10709,21.0,15.0,8.0,15,37,43,22,0.77
10710,22.0,15.0,8.0,15,37,43,22,0.766
10711,23.0,15.0,8.0,15,37,43,22,0.849
10712,24.0,15.0,8.0,15,37,43,22,0.732
10713,25.0,15.0,8.0,15,37,43,22,0.736
10714,26.0,15.0,8.0,15,37,43,22,0.728
10715,27.0,15.0,8.0,15,37,43,22,0.72
10716,28.0,15.0,8.0,15,37,43,22,0.722
10717,29.0,15.0,8.0,15,37,43,22,0.744
10718,30.0,15.0,8.0,15,37,43,22,0.72
10719,31.0,15.0,8.0,15,37,43,22,0.856
10720,32.0,15.0,8.0,15,37,43,22,0.822
10721,33.0,15.0,8.0,15,37,43,22,0.725
10722,34.0,15.0,8.0,15,37,43,22,1.646
10723,35.0,15.0,8.0,15,37,43,22,1.076
10724,36.0,15.0,8.0,15,37,43,22,0.723
10725,37.0,15.0,8.0,15,37,43,22,0.725
10726,38.0,15.0,8.0,15,37,43,22,1.017
10727,39.0,15.0,8.0,15,37,43,22,0.831
10728,40.0,15.0,8.0,15,37,43,22,2.559
10729,41.0,15.0,8.0,15,37,43,22,0.718
10730,42.0,15.0,8.0,15,37,43,22,1.083
10731,43.0,15.0,8.0,15,37,43,22,0.72
10732,44.0,15.0,8.0,15,37,43,22,0.786
10733,45.0,15.0,8.0,15,37,43,22,1.032
10734,46.0,15.0,8.0,15,37,43,22,0.722
10735,47.0,15.0,8.0,15,37,43,22,0.74
10736,48.0,15.0,8.0,15,37,43,22,0.723
10737,49.0,15.0,8.0,15,37,43,22,0.892
10738,50.0,15.0,8.0,15,37,43,22,1.211
10739,51.0,15.0,8.0,15,37,43,22,1.226
10740,52.0,15.0,8.0,15,37,43,22,0.734
10741,53.0,15.0,8.0,15,37,43,22,0.745
10742,54.0,15.0,8.0,15,37,43,22,0.759
10743,55.0,15.0,8.0,15,37,43,22,0.77
10744,56.0,15.0,8.0,15,37,43,22,0.819
10745,57.0,15.0,8.0,15,37,43,22,2.325
10746,58.0,15.0,8.0,15,37,43,22,1.256
10747,59.0,15.0,8.0,15,37,43,22,0.721
10748,60.0,15.0,8.0,15,37,43,22,0.724
10749,61.0,15.0,8.0,15,37,43,22,0.722
10750,62.0,15.0,8.0,15,37,43,22,0.724
10751,63.0,15.0,8.0,15,37,43,22,0.729
10752,0.0,16.0,8.0,16,38,43,22,1.046
10753,1.0,16.0,8.0,16,38,43,22,0.539
10754,2.0,16.0,8.0,16,38,43,22,0.538
10755,3.0,16.0,8.0,16,38,43,22,0.563
10756,4.0,16.0,8.0,16,38,43,22,0.541
10757,5.0,16.0,8.0,16,38,43,22,0.539
10758,6.0,16.0,8.0,16,38,43,22,0.539
10759,7.0,16.0,8.0,16,38,43,22,0.557
10760,8.0,16.0,8.0,16,38,43,22,0.542
10761,9.0,16.0,8.0,16,38,43,22,0.542
10762,10.0,16.0,8.0,16,38,43,22,0.54
10763,11.0,16.0,8.0,16,38,43,22,0.544
10764,12.0,16.0,8.0,16,38,43,22,0.54
10765,13.0,16.0,8.0,16,38,43,22,0.541
10766,14.0,16.0,8.0,16,38,43,22,0.545
10767,15.0,16.0,8.0,16,38,43,22,0.541
10768,16.0,16.0,8.0,16,38,43,22,0.539
10769,17.0,16.0,8.0,16,38,43,22,0.73
10770,18.0,16.0,8.0,16,38,43,22,0.542
10771,19.0,16.0,8.0,16,38,43,22,0.636
10772,20.0,16.0,8.0,16,38,43,22,0.55
10773,21.0,16.0,8.0,16,38,43,22,0.63
10774,22.0,16.0,8.0,16,38,43,22,0.541
10775,23.0,16.0,8.0,16,38,43,22,0.543
10776,24.0,16.0,8.0,16,38,43,22,0.542
10777,25.0,16.0,8.0,16,38,43,22,0.547
10778,26.0,16.0,8.0,16,38,43,22,0.552
10779,27.0,16.0,8.0,16,38,43,22,0.555
10780,28.0,16.0,8.0,16,38,43,22,0.547
10781,29.0,16.0,8.0,16,38,43,22,0.539
10782,30.0,16.0,8.0,16,38,43,22,0.54
10783,31.0,16.0,8.0,16,38,43,22,0.545
10784,32.0,16.0,8.0,16,38,43,22,0.564
10785,33.0,16.0,8.0,16,38,43,22,0.563
10786,34.0,16.0,8.0,16,38,43,22,0.659
10787,35.0,16.0,8.0,16,38,43,22,0.571
10788,36.0,16.0,8.0,16,38,43,22,0.545
10789,37.0,16.0,8.0,16,38,43,22,0.54
10790,38.0,16.0,8.0,16,38,43,22,0.564
10791,39.0,16.0,8.0,16,38,43,22,0.547
10792,40.0,16.0,8.0,16,38,43,22,0.558
10793,41.0,16.0,8.0,16,38,43,22,0.556
10794,42.0,16.0,8.0,16,38,43,22,0.541
10795,43.0,16.0,8.0,16,38,43,22,0.541
10796,44.0,16.0,8.0,16,38,43,22,0.581
10797,45.0,16.0,8.0,16,38,43,22,0.554
10798,46.0,16.0,8.0,16,38,43,22,0.541
10799,47.0,16.0,8.0,16,38,43,22,0.54
10800,48.0,16.0,8.0,16,38,43,22,0.574
10801,49.0,16.0,8.0,16,38,43,22,0.548
10802,50.0,16.0,8.0,16,38,43,22,0.549
10803,51.0,16.0,8.0,16,38,43,22,0.54
10804,52.0,16.0,8.0,16,38,43,22,0.549
10805,53.0,16.0,8.0,16,38,43,22,0.542
10806,54.0,16.0,8.0,16,38,43,22,0.554
10807,55.0,16.0,8.0,16,38,43,22,0.554
10808,56.0,16.0,8.0,16,38,43,22,0.541
10809,57.0,16.0,8.0,16,38,43,22,0.541
10810,58.0,16.0,8.0,16,38,43,22,0.541
10811,59.0,16.0,8.0,16,38,43,22,0.538
10812,60.0,16.0,8.0,16,38,43,22,0.539
10813,61.0,16.0,8.0,16,38,43,22,0.545
10814,62.0,16.0,8.0,16,38,43,22,0.541
10815,63.0,16.0,8.0,16,38,43,22,0.538
10816,0.0,17.0,8.0,17,39,43,112,0.964
10817,1.0,17.0,8.0,17,39,43,112,0.568
10818,2.0,17.0,8.0,17,39,43,112,0.59
10819,3.0,17.0,8.0,17,39,43,112,0.601
10820,4.0,17.0,8.0,17,39,43,112,0.611
10821,5.0,17.0,8.0,17,39,43,112,0.545
10822,6.0,17.0,8.0,17,39,43,112,0.543
10823,7.0,17.0,8.0,17,39,43,112,0.852
10824,8.0,17.0,8.0,17,39,43,112,0.661
10825,9.0,17.0,8.0,17,39,43,112,0.83
10826,10.0,17.0,8.0,17,39,43,112,0.616
10827,11.0,17.0,8.0,17,39,43,112,0.544
10828,12.0,17.0,8.0,17,39,43,112,0.543
10829,13.0,17.0,8.0,17,39,43,112,0.538
10830,14.0,17.0,8.0,17,39,43,112,0.708
10831,15.0,17.0,8.0,17,39,43,112,0.547
10832,16.0,17.0,8.0,17,39,43,112,0.558
10833,17.0,17.0,8.0,17,39,43,112,0.549
10834,18.0,17.0,8.0,17,39,43,112,0.611
10835,19.0,17.0,8.0,17,39,43,112,0.936
10836,20.0,17.0,8.0,17,39,43,112,0.54
10837,21.0,17.0,8.0,17,39,43,112,0.683
10838,22.0,17.0,8.0,17,39,43,112,0.547
10839,23.0,17.0,8.0,17,39,43,112,0.551
10840,24.0,17.0,8.0,17,39,43,112,0.547
10841,25.0,17.0,8.0,17,39,43,112,1.905
10842,26.0,17.0,8.0,17,39,43,112,0.564
10843,27.0,17.0,8.0,17,39,43,112,0.809
10844,28.0,17.0,8.0,17,39,43,112,0.635
10845,29.0,17.0,8.0,17,39,43,112,0.757
10846,30.0,17.0,8.0,17,39,43,112,0.55
10847,31.0,17.0,8.0,17,39,43,112,0.56
10848,32.0,17.0,8.0,17,39,43,112,0.599
10849,33.0,17.0,8.0,17,39,43,112,0.671
10850,34.0,17.0,8.0,17,39,43,112,0.633
10851,35.0,17.0,8.0,17,39,43,112,1.087
10852,36.0,17.0,8.0,17,39,43,112,0.553
10853,37.0,17.0,8.0,17,39,43,112,0.655
10854,38.0,17.0,8.0,17,39,43,112,0.549
10855,39.0,17.0,8.0,17,39,43,112,0.539
10856,40.0,17.0,8.0,17,39,43,112,1.148
10857,41.0,17.0,8.0,17,39,43,112,0.544
10858,42.0,17.0,8.0,17,39,43,112,0.795
10859,43.0,17.0,8.0,17,39,43,112,0.549
10860,44.0,17.0,8.0,17,39,43,112,0.557
10861,45.0,17.0,8.0,17,39,43,112,0.575
10862,46.0,17.0,8.0,17,39,43,112,0.658
10863,47.0,17.0,8.0,17,39,43,112,0.584
10864,48.0,17.0,8.0,17,39,43,112,0.664
10865,49.0,17.0,8.0,17,39,43,112,0.606
10866,50.0,17.0,8.0,17,39,43,112,0.541
10867,51.0,17.0,8.0,17,39,43,112,0.56
10868,52.0,17.0,8.0,17,39,43,112,0.538
10869,53.0,17.0,8.0,17,39,43,112,0.617
10870,54.0,17.0,8.0,17,39,43,112,0.781
10871,55.0,17.0,8.0,17,39,43,112,0.56
10872,56.0,17.0,8.0,17,39,43,112,0.676
10873,57.0,17.0,8.0,17,39,43,112,1.064
10874,58.0,17.0,8.0,17,39,43,112,1.707
10875,59.0,17.0,8.0,17,39,43,112,0.87
10876,60.0,17.0,8.0,17,39,43,112,0.668
10877,61.0,17.0,8.0,17,39,43,112,0.765
10878,62.0,17.0,8.0,17,39,43,112,0.556
10879,63.0,17.0,8.0,17,39,43,112,0.667
10880,0.0,19.0,8.0,19,41,43,89,1.369
10881,1.0,19.0,8.0,19,41,43,89,0.582
10882,2.0,19.0,8.0,19,41,43,89,0.583
10883,3.0,19.0,8.0,19,41,43,89,0.584
10884,4.0,19.0,8.0,19,41,43,89,0.581
10885,5.0,19.0,8.0,19,41,43,89,0.584
10886,6.0,19.0,8.0,19,41,43,89,0.586
10887,7.0,19.0,8.0,19,41,43,89,0.592
10888,8.0,19.0,8.0,19,41,43,89,0.604
10889,9.0,19.0,8.0,19,41,43,89,0.645
10890,10.0,19.0,8.0,19,41,43,89,0.584
10891,11.0,19.0,8.0,19,41,43,89,0.594
10892,12.0,19.0,8.0,19,41,43,89,0.583
10893,13.0,19.0,8.0,19,41,43,89,0.584
10894,14.0,19.0,8.0,19,41,43,89,0.633
10895,15.0,19.0,8.0,19,41,43,89,0.609
10896,16.0,19.0,8.0,19,41,43,89,1.646
10897,17.0,19.0,8.0,19,41,43,89,0.589
10898,18.0,19.0,8.0,19,41,43,89,0.585
10899,19.0,19.0,8.0,19,41,43,89,0.582
10900,20.0,19.0,8.0,19,41,43,89,0.586
10901,21.0,19.0,8.0,19,41,43,89,0.717
10902,22.0,19.0,8.0,19,41,43,89,0.585
10903,23.0,19.0,8.0,19,41,43,89,0.595
10904,24.0,19.0,8.0,19,41,43,89,0.583
10905,25.0,19.0,8.0,19,41,43,89,0.604
10906,26.0,19.0,8.0,19,41,43,89,0.6
10907,27.0,19.0,8.0,19,41,43,89,0.587
10908,28.0,19.0,8.0,19,41,43,89,0.598
10909,29.0,19.0,8.0,19,41,43,89,0.586
10910,30.0,19.0,8.0,19,41,43,89,0.587
10911,31.0,19.0,8.0,19,41,43,89,0.61
10912,32.0,19.0,8.0,19,41,43,89,0.583
10913,33.0,19.0,8.0,19,41,43,89,0.582
10914,34.0,19.0,8.0,19,41,43,89,0.591
10915,35.0,19.0,8.0,19,41,43,89,0.584
10916,36.0,19.0,8.0,19,41,43,89,0.627
10917,37.0,19.0,8.0,19,41,43,89,0.601
10918,38.0,19.0,8.0,19,41,43,89,0.595
10919,39.0,19.0,8.0,19,41,43,89,0.583
10920,40.0,19.0,8.0,19,41,43,89,0.588
10921,41.0,19.0,8.0,19,41,43,89,0.589
10922,42.0,19.0,8.0,19,41,43,89,0.585
10923,43.0,19.0,8.0,19,41,43,89,0.583
10924,44.0,19.0,8.0,19,41,43,89,0.615
10925,45.0,19.0,8.0,19,41,43,89,0.583
10926,46.0,19.0,8.0,19,41,43,89,0.664
10927,47.0,19.0,8.0,19,41,43,89,0.582
10928,48.0,19.0,8.0,19,41,43,89,0.586
10929,49.0,19.0,8.0,19,41,43,89,0.594
10930,50.0,19.0,8.0,19,41,43,89,0.584
10931,51.0,19.0,8.0,19,41,43,89,0.578
10932,52.0,19.0,8.0,19,41,43,89,0.585
10933,53.0,19.0,8.0,19,41,43,89,1.545
10934,54.0,19.0,8.0,19,41,43,89,0.813
10935,55.0,19.0,8.0,19,41,43,89,0.585
10936,56.0,19.0,8.0,19,41,43,89,0.583
10937,57.0,19.0,8.0,19,41,43,89,0.597
10938,58.0,19.0,8.0,19,41,43,89,0.589
10939,59.0,19.0,8.0,19,41,43,89,0.593
10940,60.0,19.0,8.0,19,41,43,89,0.627
10941,61.0,19.0,8.0,19,41,43,89,0.591
10942,62.0,19.0,8.0,19,41,43,89,0.599
10943,63.0,19.0,8.0,19,41,43,89,0.607
10944,0.0,0.0,9.0,0,1,5796,115,0.671
10945,1.0,0.0,9.0,0,1,5796,115,0.658
10946,2.0,0.0,9.0,0,1,5796,115,0.676
10947,3.0,0.0,9.0,0,1,5796,115,0.933
10948,4.0,0.0,9.0,0,1,5796,115,0.664
10949,5.0,0.0,9.0,0,1,5796,115,0.721
10950,6.0,0.0,9.0,0,1,5796,115,0.662
10951,7.0,0.0,9.0,0,1,5796,115,0.689
10952,8.0,0.0,9.0,0,1,5796,115,0.66
10953,9.0,0.0,9.0,0,1,5796,115,0.76
10954,10.0,0.0,9.0,0,1,5796,115,0.676
10955,11.0,0.0,9.0,0,1,5796,115,0.684
10956,12.0,0.0,9.0,0,1,5796,115,0.665
10957,13.0,0.0,9.0,0,1,5796,115,0.642
10958,14.0,0.0,9.0,0,1,5796,115,0.672
10959,15.0,0.0,9.0,0,1,5796,115,0.68
10960,16.0,0.0,9.0,0,1,5796,115,0.68
10961,17.0,0.0,9.0,0,1,5796,115,0.663
10962,18.0,0.0,9.0,0,1,5796,115,0.662
10963,19.0,0.0,9.0,0,1,5796,115,0.661
10964,20.0,0.0,9.0,0,1,5796,115,0.663
10965,21.0,0.0,9.0,0,1,5796,115,0.675
10966,22.0,0.0,9.0,0,1,5796,115,0.676
10967,23.0,0.0,9.0,0,1,5796,115,0.656
10968,24.0,0.0,9.0,0,1,5796,115,0.673
10969,25.0,0.0,9.0,0,1,5796,115,0.653
10970,26.0,0.0,9.0,0,1,5796,115,0.673
10971,27.0,0.0,9.0,0,1,5796,115,0.652
10972,28.0,0.0,9.0,0,1,5796,115,0.655
10973,29.0,0.0,9.0,0,1,5796,115,0.674
10974,30.0,0.0,9.0,0,1,5796,115,0.687
10975,31.0,0.0,9.0,0,1,5796,115,0.646
10976,32.0,0.0,9.0,0,1,5796,115,0.661
10977,33.0,0.0,9.0,0,1,5796,115,0.665
10978,34.0,0.0,9.0,0,1,5796,115,0.688
10979,35.0,0.0,9.0,0,1,5796,115,0.681
10980,36.0,0.0,9.0,0,1,5796,115,0.669
10981,37.0,0.0,9.0,0,1,5796,115,0.711
10982,38.0,0.0,9.0,0,1,5796,115,0.67
10983,39.0,0.0,9.0,0,1,5796,115,0.666
10984,40.0,0.0,9.0,0,1,5796,115,0.653
10985,41.0,0.0,9.0,0,1,5796,115,0.633
10986,42.0,0.0,9.0,0,1,5796,115,0.638
10987,43.0,0.0,9.0,0,1,5796,115,0.649
10988,44.0,0.0,9.0,0,1,5796,115,0.675
10989,45.0,0.0,9.0,0,1,5796,115,0.653
10990,46.0,0.0,9.0,0,1,5796,115,0.664
10991,47.0,0.0,9.0,0,1,5796,115,0.673
10992,48.0,0.0,9.0,0,1,5796,115,0.669
10993,49.0,0.0,9.0,0,1,5796,115,0.67
10994,50.0,0.0,9.0,0,1,5796,115,0.66
10995,51.0,0.0,9.0,0,1,5796,115,0.646
10996,52.0,0.0,9.0,0,1,5796,115,2.442
10997,53.0,0.0,9.0,0,1,5796,115,0.664
10998,54.0,0.0,9.0,0,1,5796,115,0.682
10999,55.0,0.0,9.0,0,1,5796,115,0.657
11000,56.0,0.0,9.0,0,1,5796,115,0.656
11001,57.0,0.0,9.0,0,1,5796,115,0.643
11002,58.0,0.0,9.0,0,1,5796,115,0.688
11003,59.0,0.0,9.0,0,1,5796,115,0.657
11004,60.0,0.0,9.0,0,1,5796,115,0.676
11005,61.0,0.0,9.0,0,1,5796,115,0.727
11006,62.0,0.0,9.0,0,1,5796,115,0.678
11007,63.0,0.0,9.0,0,1,5796,115,0.692
11008,0.0,1.0,9.0,1,0,5796,115,0.362
11009,1.0,1.0,9.0,1,0,5796,115,0.364
11010,2.0,1.0,9.0,1,0,5796,115,0.418
11011,3.0,1.0,9.0,1,0,5796,115,0.363
11012,4.0,1.0,9.0,1,0,5796,115,0.367
11013,5.0,1.0,9.0,1,0,5796,115,0.363
11014,6.0,1.0,9.0,1,0,5796,115,0.364
11015,7.0,1.0,9.0,1,0,5796,115,0.362
11016,8.0,1.0,9.0,1,0,5796,115,0.367
11017,9.0,1.0,9.0,1,0,5796,115,0.362
11018,10.0,1.0,9.0,1,0,5796,115,0.362
11019,11.0,1.0,9.0,1,0,5796,115,0.362
11020,12.0,1.0,9.0,1,0,5796,115,0.366
11021,13.0,1.0,9.0,1,0,5796,115,0.369
11022,14.0,1.0,9.0,1,0,5796,115,0.374
11023,15.0,1.0,9.0,1,0,5796,115,0.363
11024,16.0,1.0,9.0,1,0,5796,115,0.365
11025,17.0,1.0,9.0,1,0,5796,115,0.363
11026,18.0,1.0,9.0,1,0,5796,115,0.362
11027,19.0,1.0,9.0,1,0,5796,115,0.367
11028,20.0,1.0,9.0,1,0,5796,115,0.368
11029,21.0,1.0,9.0,1,0,5796,115,0.363
11030,22.0,1.0,9.0,1,0,5796,115,0.362
11031,23.0,1.0,9.0,1,0,5796,115,0.366
11032,24.0,1.0,9.0,1,0,5796,115,0.362
11033,25.0,1.0,9.0,1,0,5796,115,0.365
11034,26.0,1.0,9.0,1,0,5796,115,0.363
11035,27.0,1.0,9.0,1,0,5796,115,0.367
11036,28.0,1.0,9.0,1,0,5796,115,0.363
11037,29.0,1.0,9.0,1,0,5796,115,0.362
11038,30.0,1.0,9.0,1,0,5796,115,0.37
11039,31.0,1.0,9.0,1,0,5796,115,0.365
11040,32.0,1.0,9.0,1,0,5796,115,0.368
11041,33.0,1.0,9.0,1,0,5796,115,0.363
11042,34.0,1.0,9.0,1,0,5796,115,0.363
11043,35.0,1.0,9.0,1,0,5796,115,0.37
11044,36.0,1.0,9.0,1,0,5796,115,0.363
11045,37.0,1.0,9.0,1,0,5796,115,0.362
11046,38.0,1.0,9.0,1,0,5796,115,0.364
11047,39.0,1.0,9.0,1,0,5796,115,0.362
11048,40.0,1.0,9.0,1,0,5796,115,0.363
11049,41.0,1.0,9.0,1,0,5796,115,0.364
11050,42.0,1.0,9.0,1,0,5796,115,0.362
11051,43.0,1.0,9.0,1,0,5796,115,0.362
11052,44.0,1.0,9.0,1,0,5796,115,0.363
11053,45.0,1.0,9.0,1,0,5796,115,0.362
11054,46.0,1.0,9.0,1,0,5796,115,0.362
11055,47.0,1.0,9.0,1,0,5796,115,0.366
11056,48.0,1.0,9.0,1,0,5796,115,0.37
11057,49.0,1.0,9.0,1,0,5796,115,0.374
11058,50.0,1.0,9.0,1,0,5796,115,0.363
11059,51.0,1.0,9.0,1,0,5796,115,0.368
11060,52.0,1.0,9.0,1,0,5796,115,0.371
11061,53.0,1.0,9.0,1,0,5796,115,0.363
11062,54.0,1.0,9.0,1,0,5796,115,0.362
11063,55.0,1.0,9.0,1,0,5796,115,0.367
11064,56.0,1.0,9.0,1,0,5796,115,0.363
11065,57.0,1.0,9.0,1,0,5796,115,0.546
11066,58.0,1.0,9.0,1,0,5796,115,0.366
11067,59.0,1.0,9.0,1,0,5796,115,0.364
11068,60.0,1.0,9.0,1,0,5796,115,0.362
11069,61.0,1.0,9.0,1,0,5796,115,0.403
11070,62.0,1.0,9.0,1,0,5796,115,0.365
11071,63.0,1.0,9.0,1,0,5796,115,0.363
11072,0.0,2.0,9.0,2,7,5796,94,0.346
11073,1.0,2.0,9.0,2,7,5796,94,0.346
11074,2.0,2.0,9.0,2,7,5796,94,0.348
11075,3.0,2.0,9.0,2,7,5796,94,0.351
11076,4.0,2.0,9.0,2,7,5796,94,0.345
11077,5.0,2.0,9.0,2,7,5796,94,0.349
11078,6.0,2.0,9.0,2,7,5796,94,0.365
11079,7.0,2.0,9.0,2,7,5796,94,0.35
11080,8.0,2.0,9.0,2,7,5796,94,0.367
11081,9.0,2.0,9.0,2,7,5796,94,0.349
11082,10.0,2.0,9.0,2,7,5796,94,0.354
11083,11.0,2.0,9.0,2,7,5796,94,0.346
11084,12.0,2.0,9.0,2,7,5796,94,0.35
11085,13.0,2.0,9.0,2,7,5796,94,0.346
11086,14.0,2.0,9.0,2,7,5796,94,0.345
11087,15.0,2.0,9.0,2,7,5796,94,0.346
11088,16.0,2.0,9.0,2,7,5796,94,0.346
11089,17.0,2.0,9.0,2,7,5796,94,0.346
11090,18.0,2.0,9.0,2,7,5796,94,0.346
11091,19.0,2.0,9.0,2,7,5796,94,0.352
11092,20.0,2.0,9.0,2,7,5796,94,0.348
11093,21.0,2.0,9.0,2,7,5796,94,0.346
11094,22.0,2.0,9.0,2,7,5796,94,0.346
11095,23.0,2.0,9.0,2,7,5796,94,0.364
11096,24.0,2.0,9.0,2,7,5796,94,0.348
11097,25.0,2.0,9.0,2,7,5796,94,0.347
11098,26.0,2.0,9.0,2,7,5796,94,0.346
11099,27.0,2.0,9.0,2,7,5796,94,0.346
11100,28.0,2.0,9.0,2,7,5796,94,0.346
11101,29.0,2.0,9.0,2,7,5796,94,0.347
11102,30.0,2.0,9.0,2,7,5796,94,0.349
11103,31.0,2.0,9.0,2,7,5796,94,0.346
11104,32.0,2.0,9.0,2,7,5796,94,0.346
11105,33.0,2.0,9.0,2,7,5796,94,0.347
11106,34.0,2.0,9.0,2,7,5796,94,0.354
11107,35.0,2.0,9.0,2,7,5796,94,0.356
11108,36.0,2.0,9.0,2,7,5796,94,0.345
11109,37.0,2.0,9.0,2,7,5796,94,0.347
11110,38.0,2.0,9.0,2,7,5796,94,0.346
11111,39.0,2.0,9.0,2,7,5796,94,0.346
11112,40.0,2.0,9.0,2,7,5796,94,0.346
11113,41.0,2.0,9.0,2,7,5796,94,0.355
11114,42.0,2.0,9.0,2,7,5796,94,0.346
11115,43.0,2.0,9.0,2,7,5796,94,0.348
11116,44.0,2.0,9.0,2,7,5796,94,0.349
11117,45.0,2.0,9.0,2,7,5796,94,0.346
11118,46.0,2.0,9.0,2,7,5796,94,0.346
11119,47.0,2.0,9.0,2,7,5796,94,0.346
11120,48.0,2.0,9.0,2,7,5796,94,0.346
11121,49.0,2.0,9.0,2,7,5796,94,0.346
11122,50.0,2.0,9.0,2,7,5796,94,0.346
11123,51.0,2.0,9.0,2,7,5796,94,0.352
11124,52.0,2.0,9.0,2,7,5796,94,0.347
11125,53.0,2.0,9.0,2,7,5796,94,0.357
11126,54.0,2.0,9.0,2,7,5796,94,0.347
11127,55.0,2.0,9.0,2,7,5796,94,0.347
11128,56.0,2.0,9.0,2,7,5796,94,0.346
11129,57.0,2.0,9.0,2,7,5796,94,0.519
11130,58.0,2.0,9.0,2,7,5796,94,0.346
11131,59.0,2.0,9.0,2,7,5796,94,0.347
11132,60.0,2.0,9.0,2,7,5796,94,0.347
11133,61.0,2.0,9.0,2,7,5796,94,0.346
11134,62.0,2.0,9.0,2,7,5796,94,0.346
11135,63.0,2.0,9.0,2,7,5796,94,0.346
11136,0.0,3.0,9.0,3,12,5796,28,5.0
11137,1.0,3.0,9.0,3,12,5796,28,4.61
11138,2.0,3.0,9.0,3,12,5796,28,4.939
11139,3.0,3.0,9.0,3,12,5796,28,5.763
11140,4.0,3.0,9.0,3,12,5796,28,1.543
11141,5.0,3.0,9.0,3,12,5796,28,0.558
11142,6.0,3.0,9.0,3,12,5796,28,1.582
11143,7.0,3.0,9.0,3,12,5796,28,5.597
11144,8.0,3.0,9.0,3,12,5796,28,2.073
11145,9.0,3.0,9.0,3,12,5796,28,1.853
11146,10.0,3.0,9.0,3,12,5796,28,3.701
11147,11.0,3.0,9.0,3,12,5796,28,2.011
11148,12.0,3.0,9.0,3,12,5796,28,1.534
11149,13.0,3.0,9.0,3,12,5796,28,4.105
11150,14.0,3.0,9.0,3,12,5796,28,7.538
11151,15.0,3.0,9.0,3,12,5796,28,0.576
11152,16.0,3.0,9.0,3,12,5796,28,3.951
11153,17.0,3.0,9.0,3,12,5796,28,1.903
11154,18.0,3.0,9.0,3,12,5796,28,3.794
11155,19.0,3.0,9.0,3,12,5796,28,1.312
11156,20.0,3.0,9.0,3,12,5796,28,0.56
11157,21.0,3.0,9.0,3,12,5796,28,1.378
11158,22.0,3.0,9.0,3,12,5796,28,9.556
11159,23.0,3.0,9.0,3,12,5796,28,3.702
11160,24.0,3.0,9.0,3,12,5796,28,1.096
11161,25.0,3.0,9.0,3,12,5796,28,2.247
11162,26.0,3.0,9.0,3,12,5796,28,2.713
11163,27.0,3.0,9.0,3,12,5796,28,4.827
11164,28.0,3.0,9.0,3,12,5796,28,3.551
11165,29.0,3.0,9.0,3,12,5796,28,8.176
11166,30.0,3.0,9.0,3,12,5796,28,4.709
11167,31.0,3.0,9.0,3,12,5796,28,1.027
11168,32.0,3.0,9.0,3,12,5796,28,1.809
11169,33.0,3.0,9.0,3,12,5796,28,1.804
11170,34.0,3.0,9.0,3,12,5796,28,5.06
11171,35.0,3.0,9.0,3,12,5796,28,3.442
11172,36.0,3.0,9.0,3,12,5796,28,5.216
